"DEPREG","MUPREG","MESREG","AÑOREG","DIAOCU","MESOCU","DEPOCU","MUPOCU","EDADHOM","EDADMUJ","GETHOM","GETMUJ","NACHOM","NACMUJ","ESCHOM","ESCMUJ","OCUHOM","OCUMUJ","year","PPERHOM","PPERMUJ","CIUOHOM","CIUOMUJ","AÑOOCU"
1,"0101",7,2022,14,7,1,"0106",33,28,NA,NA,320,320,1,1,NA,NA,2022,4,4,"97","97",2022
1,"0101",8,2022,9,5,1,"0106",31,35,NA,NA,320,320,2,2,NA,NA,2022,4,4,"97","97",2022
1,"0111",5,2022,29,4,1,"0106",32,43,NA,NA,320,320,3,2,NA,NA,2022,4,4,"97","97",2022
1,"0114",4,2022,21,4,1,"0106",28,23,NA,NA,320,320,4,2,NA,NA,2022,4,4,"97","97",2022
1,"0108",7,2022,17,6,1,"0106",41,26,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0116",9,2022,17,8,1,"0106",27,29,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",11,2022,17,10,1,"0106",30,32,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",2,2023,5,8,1,"0106",34,32,NA,NA,320,320,1,1,NA,NA,2022,4,4,"97","97",2022
1,"0115",3,2023,18,8,1,"0106",30,27,NA,NA,320,320,2,2,NA,NA,2022,4,4,"97","97",2022
1,"0101",11,2022,8,9,1,"0106",31,26,NA,NA,320,320,2,3,NA,NA,2022,9,4,"97","97",2022
1,"0101",10,2022,13,10,1,"0106",26,25,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",3,2023,1,12,1,"0106",27,28,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",6,2022,19,5,1,"0106",25,25,NA,NA,320,320,4,4,NA,NA,2022,5,4,"97","97",2022
1,"0106",9,2022,1,8,1,"0106",31,28,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",5,2022,27,4,1,"0106",30,29,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",4,2022,18,3,1,"0106",36,34,NA,NA,320,320,4,4,NA,NA,2022,1,4,"97","97",2022
1,"0101",3,2023,13,12,1,"0106",44,36,NA,NA,320,320,4,4,NA,NA,2022,9,9,"97","97",2022
1,"0101",9,2022,27,7,1,"0106",26,24,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
3,"0304",6,2022,4,4,1,"0106",33,26,NA,NA,320,320,2,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",6,2022,2,6,1,"0106",31,31,NA,NA,320,320,2,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",2,2022,14,2,1,"0106",30,28,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","97",2022
2,"0201",12,2022,5,12,2,"0206",28,24,NA,NA,320,320,4,3,NA,NA,2022,4,4,"97","97",2022
1,"0101",9,2022,9,9,3,"0306",33,32,NA,NA,320,320,5,5,NA,NA,2022,5,4,"97","26",2022
1,"0101",6,2022,24,5,3,"0306",36,31,NA,NA,320,320,5,4,NA,NA,2022,4,4,"97","97",2022
11,"1101",8,2022,2,6,4,"0406",40,33,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
4,"0410",4,2022,7,2,4,"0406",35,36,NA,NA,320,320,4,5,NA,NA,2022,4,4,"97","97",2022
1,"0101",1,2022,14,1,4,"0406",31,34,NA,NA,320,320,2,4,NA,NA,2022,4,4,"97","99",2022
1,"0101",2,2022,6,1,5,"0506",29,29,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","23",2022
3,"0302",8,2022,10,6,5,"0506",32,29,NA,NA,320,320,1,1,NA,NA,2022,4,4,"97","97",2022
5,"0513",3,2023,14,9,5,"0506",31,27,NA,NA,320,320,4,2,NA,NA,2022,1,4,"97","97",2022
5,"0506",11,2022,11,7,5,"0506",26,30,NA,NA,320,320,3,3,NA,NA,2022,4,4,"97","97",2022
5,"0506",12,2022,3,6,5,"0506",28,22,NA,NA,320,320,4,3,NA,NA,2022,4,4,"97","97",2022
5,"0506",12,2022,17,11,5,"0506",53,43,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
5,"0506",3,2023,3,10,5,"0506",41,38,NA,NA,320,320,9,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",9,2022,5,9,6,"0606",37,40,NA,NA,320,320,5,5,NA,NA,2022,4,4,"97","24",2022
6,"0601",7,2022,19,5,6,"0606",37,31,NA,NA,320,320,2,2,NA,NA,2022,4,4,"97","97",2022
1,"0111",10,2022,29,9,6,"0606",25,25,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",2,2023,14,12,6,"0606",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
10,"1001",2,2023,2,12,7,"0706",31,29,NA,NA,320,320,4,3,NA,NA,2022,1,1,"97","97",2022
9,"0906",10,2022,4,10,9,"0906",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
9,"0906",7,2022,22,4,9,"0906",33,28,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
10,"1006",1,2023,28,11,10,"1006",29,30,NA,NA,320,320,3,4,NA,NA,2022,1,4,"97","97",2022
11,"1101",6,2022,23,6,11,"1106",24,24,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","33",2022
11,"1106",8,2022,9,6,11,"1106",32,32,NA,NA,320,320,3,2,NA,NA,2022,4,4,"97","97",2022
11,"1101",9,2022,25,8,11,"1106",31,26,NA,NA,320,320,2,3,NA,NA,2022,4,4,"97","97",2022
11,"1106",6,2022,16,5,11,"1106",23,22,NA,NA,320,320,3,3,NA,NA,2022,4,4,"97","97",2022
11,"1101",10,2022,13,9,11,"1106",36,34,NA,NA,320,320,4,3,NA,NA,2022,4,4,"97","97",2022
8,"0802",5,2022,27,4,11,"1106",27,29,NA,NA,320,320,4,5,NA,NA,2022,4,4,"97","97",2022
1,"0101",3,2022,10,1,12,"1206",43,37,NA,NA,320,320,1,9,NA,NA,2022,1,1,"97","34",2022
12,"1201",8,2022,8,8,12,"1206",28,27,NA,NA,320,320,3,4,NA,NA,2022,1,1,"97","97",2022
13,"1301",7,2022,25,5,13,"1306",24,23,NA,NA,320,320,5,4,NA,NA,2022,4,4,"97","97",2022
14,"1406",6,2022,10,5,14,"1406",23,24,NA,NA,320,320,4,5,NA,NA,2022,1,1,"97","23",2022
14,"1406",6,2022,7,3,14,"1406",31,31,NA,NA,320,320,4,5,NA,NA,2022,4,4,"97","23",2022
9,"0901",6,2022,22,6,14,"1406",41,38,NA,NA,320,320,2,3,NA,NA,2022,4,4,"97","52",2022
14,"1401",11,2022,14,9,14,"1406",26,27,NA,NA,320,320,4,1,NA,NA,2022,4,1,"97","97",2022
14,"1406",6,2022,22,3,14,"1406",39,36,NA,NA,320,320,9,1,NA,NA,2022,1,1,"97","97",2022
14,"1406",7,2022,4,3,14,"1406",28,23,NA,NA,320,320,2,3,NA,NA,2022,1,1,"97","97",2022
9,"0901",10,2022,6,10,14,"1406",28,28,NA,NA,320,320,3,3,NA,NA,2022,1,1,"97","97",2022
14,"1401",11,2022,20,7,14,"1406",27,26,NA,NA,320,320,3,4,NA,NA,2022,4,1,"97","97",2022
14,"1401",8,2022,4,3,14,"1406",28,28,NA,NA,320,320,3,4,NA,NA,2022,1,1,"97","97",2022
14,"1412",11,2022,19,8,14,"1406",36,34,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",7,2022,26,4,15,"1506",26,23,NA,NA,320,320,3,4,NA,NA,2022,4,9,"97","97",2022
15,"1506",8,2022,18,8,15,"1506",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
17,"1711",10,2022,26,8,17,"1706",40,39,NA,NA,320,320,3,2,NA,NA,2022,4,4,"97","97",2022
17,"1705",9,2022,2,8,17,"1706",26,25,NA,NA,320,320,4,2,NA,NA,2022,4,4,"97","97",2022
17,"1705",10,2022,20,7,17,"1706",31,29,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
21,"2101",3,2022,10,1,21,"2106",30,30,NA,NA,320,320,3,1,NA,NA,2022,4,4,"97","97",2022
21,"2101",12,2022,19,12,21,"2106",999,48,NA,NA,320,320,9,1,NA,NA,2022,9,4,"97","97",2022
21,"2101",10,2022,22,8,21,"2106",29,24,NA,NA,320,320,3,2,NA,NA,2022,4,4,"97","97",2022
21,"2101",1,2023,29,11,21,"2106",53,24,NA,NA,320,320,2,2,NA,NA,2022,5,9,"97","97",2022
21,"2101",11,2022,26,10,21,"2106",28,29,NA,NA,840,320,9,2,NA,NA,2022,5,4,"97","97",2022
21,"2101",3,2022,26,1,21,"2106",32,33,NA,NA,320,320,4,3,NA,NA,2022,4,4,"97","97",2022
21,"2101",3,2023,15,12,21,"2106",999,999,NA,NA,320,320,9,9,NA,NA,2022,4,4,"97","97",2022
1,"0101",11,2022,26,9,1,"0107",36,35,NA,NA,320,320,4,5,NA,NA,2022,4,9,"97","21",2022
3,"0301",3,2022,31,1,1,"0107",36,33,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
2,"0201",6,2022,6,6,2,"0207",26,26,NA,NA,320,320,2,3,NA,NA,2022,4,4,"97","32",2022
2,"0201",1,2023,12,12,2,"0207",34,33,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","41",2022
19,"1901",6,2022,22,3,2,"0207",51,50,NA,NA,320,320,9,9,NA,NA,2022,4,4,"97","97",2022
1,"0101",7,2022,2,6,2,"0207",29,25,NA,NA,320,320,2,3,NA,NA,2022,4,4,"97","97",2022
2,"0201",11,2022,14,9,2,"0207",32,34,NA,NA,320,320,3,3,NA,NA,2022,4,4,"97","97",2022
2,"0201",8,2022,16,8,2,"0207",34,34,NA,NA,320,320,3,3,NA,NA,2022,4,4,"97","97",2022
2,"0201",7,2022,19,7,2,"0207",36,39,NA,NA,320,320,3,3,NA,NA,2022,4,4,"97","97",2022
2,"0201",7,2022,29,6,2,"0207",35,42,NA,NA,320,320,9,3,NA,NA,2022,4,4,"97","97",2022
2,"0201",4,2022,15,3,2,"0207",35,32,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","97",2022
2,"0201",9,2022,7,6,2,"0207",24,21,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",4,2022,28,2,2,"0207",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
2,"0201",4,2022,16,3,2,"0207",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
2,"0201",6,2022,19,5,2,"0207",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
2,"0201",8,2022,9,8,2,"0207",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
2,"0201",9,2022,13,9,2,"0207",31,28,NA,NA,320,320,9,9,NA,NA,2022,4,4,"97","97",2022
1,"0101",6,2022,1,2,3,"0307",45,28,NA,NA,320,320,4,5,NA,NA,2022,4,4,"97","22",2022
10,"1003",10,2022,25,7,3,"0307",37,34,NA,NA,320,320,4,5,NA,NA,2022,5,4,"97","23",2022
1,"0101",8,2022,1,8,3,"0307",24,23,NA,NA,320,320,3,3,NA,NA,2022,9,9,"97","97",2022
4,"0407",4,2022,10,1,4,"0407",41,37,NA,NA,320,320,3,5,NA,NA,2022,1,1,"97","52",2022
1,"0111",6,2022,3,6,4,"0407",25,25,NA,NA,320,320,3,2,NA,NA,2022,1,1,"97","97",2022
4,"0407",6,2023,9,12,4,"0407",24,23,NA,NA,320,320,4,2,NA,NA,2022,1,1,"97","97",2022
1,"0101",6,2022,27,4,4,"0407",47,41,NA,NA,320,320,4,2,NA,NA,2022,4,4,"97","97",2022
4,"0407",9,2022,21,6,4,"0407",26,21,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
5,"0507",8,2022,15,7,5,"0507",30,30,NA,NA,320,320,2,3,NA,NA,2022,4,4,"97","97",2022
1,"0101",11,2022,22,8,5,"0507",46,41,NA,NA,320,320,3,3,NA,NA,2022,4,4,"97","97",2022
5,"0501",1,2022,11,1,5,"0507",30,35,NA,NA,320,320,3,5,NA,NA,2022,4,4,"97","97",2022
1,"0101",7,2022,2,2,7,"0707",31,30,NA,NA,320,320,3,9,NA,NA,2022,1,1,"97","97",2022
11,"1103",3,2022,15,2,11,"1107",999,999,NA,NA,320,320,1,9,NA,NA,2022,9,9,"97","41",2022
9,"0921",4,2022,24,3,11,"1107",31,29,NA,NA,320,320,3,4,NA,NA,2022,9,4,"97","41",2022
13,"1301",1,2023,25,10,11,"1107",29,25,NA,NA,320,320,2,2,NA,NA,2022,4,4,"97","97",2022
9,"0922",4,2022,14,3,11,"1107",60,45,NA,NA,320,320,2,2,NA,NA,2022,4,4,"97","97",2022
11,"1101",10,2022,11,10,11,"1107",29,33,NA,NA,320,320,3,3,NA,NA,2022,4,4,"97","97",2022
9,"0901",2,2022,26,1,11,"1107",30,30,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","97",2022
12,"1207",12,2022,25,10,12,"1207",25,23,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
13,"1307",1,2022,24,1,13,"1307",30,31,NA,NA,320,320,3,2,NA,NA,2022,9,9,"97","97",2022
15,"1507",3,2023,15,7,15,"1507",36,38,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","51",2022
17,"1707",5,2022,14,3,17,"1707",999,999,NA,NA,320,320,9,1,NA,NA,2022,9,9,"97","99",2022
2,"0208",8,2022,20,7,19,"1907",999,999,NA,NA,320,320,1,9,NA,NA,2022,9,9,"97","97",2022
20,"2007",2,2023,7,6,20,"2007",51,42,NA,NA,320,320,2,2,NA,NA,2022,4,4,"97","97",2022
20,"2008",10,2022,18,7,20,"2007",35,37,NA,NA,320,320,4,5,NA,NA,2022,4,4,"97","97",2022
22,"2207",4,2022,24,3,22,"2207",24,25,NA,NA,320,320,3,2,NA,NA,2022,4,4,"97","97",2022
1,"0101",9,2022,1,9,22,"2207",32,37,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","97",2022
19,"1901",2,2022,10,1,22,"2207",24,26,NA,NA,320,320,4,4,NA,NA,2022,4,1,"97","97",2022
22,"2207",3,2022,17,2,22,"2207",999,999,NA,NA,320,320,1,9,NA,NA,2022,9,9,"97","97",2022
22,"2205",2,2022,13,1,22,"2207",49,999,NA,NA,320,320,9,9,NA,NA,2022,4,9,"97","99",2022
1,"0101",5,2022,24,2,1,"0108",38,38,NA,NA,320,320,5,5,NA,NA,2022,4,4,"97","21",2022
1,"0101",9,2022,27,7,1,"0108",42,44,NA,NA,320,320,1,9,NA,NA,2022,9,9,"97","23",2022
1,"0101",10,2022,22,8,1,"0108",46,46,NA,NA,320,320,5,4,NA,NA,2022,4,4,"97","23",2022
1,"0101",12,2022,21,11,1,"0108",999,999,NA,NA,320,320,3,3,NA,NA,2022,9,9,"97","23",2022
1,"0101",7,2022,8,6,1,"0108",55,51,NA,NA,320,320,1,4,NA,NA,2022,9,4,"97","23",2022
1,"0101",6,2022,12,5,1,"0108",38,37,NA,NA,320,320,4,4,NA,NA,2022,9,4,"97","23",2022
12,"1213",4,2022,1,4,1,"0108",999,42,NA,NA,320,320,9,4,NA,NA,2022,9,4,"97","23",2022
1,"0108",9,2022,25,7,1,"0108",37,40,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","23",2022
1,"0101",9,2022,11,5,1,"0108",30,27,NA,NA,320,320,4,6,NA,NA,2022,9,4,"97","26",2022
1,"0101",7,2022,22,6,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","26",2022
1,"0101",4,2022,11,4,1,"0108",32,32,NA,NA,320,320,4,5,NA,NA,2022,4,9,"97","26",2022
1,"0114",7,2022,28,6,1,"0108",25,28,NA,NA,320,320,4,4,NA,NA,2022,4,9,"97","33",2022
1,"0101",4,2022,20,1,1,"0108",28,28,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","34",2022
1,"0101",6,2022,1,6,1,"0108",999,999,NA,NA,320,320,1,9,NA,NA,2022,9,9,"97","41",2022
1,"0101",8,2022,9,8,1,"0108",999,999,NA,NA,320,320,1,9,NA,NA,2022,9,9,"97","41",2022
1,"0101",12,2022,24,5,1,"0108",46,45,NA,NA,320,320,1,4,NA,NA,2022,9,4,"97","41",2022
1,"0104",12,2022,14,10,1,"0108",999,45,NA,NA,320,320,9,4,NA,NA,2022,9,4,"97","41",2022
1,"0101",8,2022,28,6,1,"0108",30,29,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","41",2022
3,"0308",3,2022,24,2,1,"0108",34,36,NA,NA,320,320,4,5,NA,NA,2022,4,4,"97","41",2022
1,"0101",6,2022,11,5,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","41",2022
1,"0101",11,2022,27,9,1,"0108",36,35,NA,NA,320,320,2,4,NA,NA,2022,4,4,"97","42",2022
1,"0101",8,2022,22,7,1,"0108",40,45,NA,NA,320,320,2,4,NA,NA,2022,4,4,"97","42",2022
1,"0101",5,2022,31,3,1,"0108",28,26,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","42",2022
1,"0101",9,2022,24,8,1,"0108",999,999,NA,NA,320,320,1,9,NA,NA,2022,9,9,"97","43",2022
1,"0101",7,2022,6,4,1,"0108",999,999,NA,NA,320,320,1,9,NA,NA,2022,9,9,"97","43",2022
1,"0101",10,2022,23,6,1,"0108",51,46,NA,NA,320,320,5,4,NA,NA,2022,4,4,"97","43",2022
1,"0101",4,2022,21,3,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","43",2022
1,"0101",6,2022,23,5,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","51",2022
1,"0101",1,2023,6,12,1,"0108",29,27,NA,NA,320,320,4,3,NA,NA,2022,4,4,"97","52",2022
1,"0101",12,2022,16,11,1,"0108",30,43,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","52",2022
1,"0101",11,2022,19,10,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","52",2022
1,"0101",11,2022,18,10,1,"0108",36,32,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","52",2022
11,"1101",4,2022,11,4,1,"0108",999,49,NA,NA,320,320,9,2,NA,NA,2022,9,4,"97","81",2022
1,"0111",6,2022,13,6,1,"0108",47,44,NA,NA,320,320,3,2,NA,NA,2022,1,9,"97","91",2022
1,"0101",5,2022,14,3,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0108",10,2022,20,7,1,"0108",999,999,NA,NA,320,9999,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",9,2022,29,8,1,"0108",999,999,NA,NA,320,9999,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0108",9,2022,21,7,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
7,"0710",12,2022,26,9,1,"0108",48,37,NA,NA,320,320,1,2,NA,NA,2022,9,4,"97","97",2022
1,"0101",3,2022,20,1,1,"0108",51,50,NA,NA,320,320,3,2,NA,NA,2022,4,9,"97","97",2022
1,"0101",5,2022,7,4,1,"0108",25,24,NA,NA,320,320,3,3,NA,NA,2022,4,9,"97","97",2022
1,"0101",4,2022,21,2,1,"0108",27,26,NA,NA,320,320,4,3,NA,NA,2022,4,4,"97","97",2022
1,"0108",1,2023,7,11,1,"0108",32,30,NA,NA,320,320,1,3,NA,NA,2022,4,4,"97","97",2022
1,"0101",10,2022,8,8,1,"0108",29,28,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",1,2023,14,9,1,"0108",999,46,NA,NA,320,320,9,4,NA,NA,2022,9,4,"97","97",2022
1,"0101",3,2022,14,2,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
1,"0108",1,2023,7,3,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
1,"0101",5,2023,25,10,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
1,"0101",9,2022,20,6,1,"0108",48,43,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
1,"0110",1,2023,13,10,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
1,"0101",3,2023,22,12,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
1,"0101",2,2022,18,1,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",2,2022,26,1,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",3,2022,8,2,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
15,"1501",3,2022,8,2,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",6,2022,4,4,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",8,2022,22,4,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",6,2022,29,4,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
6,"0604",6,2022,30,5,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",6,2022,31,5,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",7,2022,10,6,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",8,2022,14,6,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",8,2022,29,6,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
19,"1901",10,2022,29,6,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
3,"0308",7,2022,11,7,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",8,2022,22,7,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",10,2022,8,8,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
20,"2007",9,2022,24,8,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",9,2022,25,8,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
3,"0301",11,2022,6,10,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",12,2022,11,10,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",11,2022,24,10,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0108",1,2023,21,11,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",1,2023,5,12,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",2,2023,5,12,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",1,2023,15,12,1,"0108",999,999,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0108",7,2022,3,6,1,"0108",36,39,NA,NA,320,320,1,1,NA,NA,2022,9,9,"97","97",2022
13,"1301",2,2023,11,2,1,"0108",999,999,NA,NA,9999,320,1,1,NA,NA,2022,9,9,"97","97",2022
1,"0114",4,2022,11,1,1,"0108",999,999,NA,NA,320,720,9,1,NA,NA,2022,9,9,"97","97",2022
1,"0115",5,2022,9,5,1,"0108",999,999,NA,NA,320,320,9,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",7,2022,15,6,1,"0108",999,999,NA,NA,320,320,9,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",1,2023,20,12,1,"0108",999,999,NA,NA,320,320,9,1,NA,NA,2022,9,9,"97","97",2022
1,"0101",12,2022,15,12,1,"0108",43,42,NA,NA,320,320,4,2,NA,NA,2022,9,9,"97","97",2022
1,"0101",8,2022,29,7,1,"0108",999,999,NA,NA,320,320,3,3,NA,NA,2022,9,9,"97","97",2022
1,"0101",1,2023,29,12,1,"0108",999,999,NA,NA,320,320,3,3,NA,NA,2022,9,9,"97","97",2022
1,"0101",9,2022,24,8,1,"0108",25,25,NA,NA,320,320,4,3,NA,NA,2022,5,4,"97","97",2022
1,"0101",3,2022,1,3,1,"0108",31,28,NA,NA,320,320,4,3,NA,NA,2022,4,4,"97","97",2022
1,"0101",5,2022,7,3,1,"0108",33,34,NA,NA,320,320,2,4,NA,NA,2022,4,4,"97","97",2022
1,"0108",2,2022,25,1,1,"0108",29,26,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",11,2022,18,10,1,"0108",30,27,NA,NA,320,320,3,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",5,2022,23,3,1,"0108",29,26,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0108",8,2022,14,7,1,"0108",26,28,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0103",1,2023,12,9,1,"0108",33,30,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0106",3,2022,25,2,1,"0108",36,30,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",7,2022,16,3,1,"0108",35,31,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",6,2022,19,5,1,"0108",36,31,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",5,2022,31,1,1,"0108",35,34,NA,NA,320,320,4,4,NA,NA,2022,9,9,"97","97",2022
1,"0101",3,2023,30,11,1,"0108",36,35,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0101",2,2023,21,11,1,"0108",40,37,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0108",9,2022,27,6,1,"0108",49,35,NA,NA,320,320,5,4,NA,NA,2022,9,4,"97","97",2022
1,"0101",10,2022,29,8,1,"0108",54,38,NA,NA,320,320,5,4,NA,NA,2022,4,1,"97","97",2022
1,"0101",6,2022,13,6,1,"0108",45,41,NA,NA,320,320,4,4,NA,NA,2022,4,4,"97","97",2022
1,"0108",1,2023,7,12,1,"0108",999,999,NA,NA,320,320,1,5,NA,NA,2022,9,9,"97","97",2022
1,"0101",2,2023,14,10,1,"0108",999,999,NA,NA,320,320,1,9,NA,NA,2022,9,9,"97","97",2022
1,"0101",11,2022,17,10,1,"0108",999,999,NA,NA,320,320,1,9,NA,NA,2022,9,9,"97","97",2022
1,"0101",1,2023,13,1,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
1,"0101",3,2022,20,1,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
1,"0101",2,2022,31,1,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
1,"0101",3,2022,15,2,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
1,"0101",4,2022,3,3,1,"0108",999,999,NA,NA,320,320,9,9,NA,NA,2022,9,9,"97","97",2022
